date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2025-09-11,0.4887034986492011,0.22125336152322855,-5.5468084690427535,5.98931519208921,-8.600235958499027,9.042742681545484
2025-09-12,-0.11865162897546357,0.22125338997531585,-5.546808440590666,5.989315220541298,-8.60023593004694,9.04274270999757
2025-09-15,0.7424489619223706,0.22125331497781822,-5.546808515588166,5.989315145543802,-8.60023600504444,9.042742635000078
2025-09-16,-0.2984440208877004,0.22125328379070394,-5.546808546775281,5.989315114356688,-8.600236036231555,9.042742603812963
2025-09-17,0.5424529720285065,0.22125333105195935,-5.546808499514026,5.989315161617944,-8.6002359889703,9.04274265107422
2025-09-18,-1.2262934066800568,0.22125335990137524,-5.54680847066461,5.9893151904673605,-8.600235960120886,9.042742679923636
2025-09-19,0.05344729789555913,0.22125333152281254,-5.546808499043173,5.989315162088799,-8.60023598849945,9.042742651545074
2025-09-22,-3.280090688786075,0.22125330717806266,-5.546808523387924,5.9893151377440486,-8.6002360128442,9.042742627200326
2025-09-23,1.1811711933823688,0.2212533231461797,-5.546808507419806,5.989315153712166,-8.600235996876084,9.042742643168442
2025-09-24,-3.8788697171465714,0.22125334247132714,-5.546808488094659,5.989315173037313,-8.600235977550936,9.04274266249359
2025-09-25,0.6049128271435222,0.22125333434547062,-5.546808496220516,5.989315164911456,-8.600235985676791,9.042742654367734
2025-09-26,-0.01470518187094427,0.22125331969962847,-5.546808510866358,5.989315150265615,-8.600236000322635,9.04274263972189
2025-09-29,3.921460802612309,0.22125332310005028,-5.5468085074659355,5.989315153666037,-8.600235996922212,9.042742643122313
2025-09-30,3.9469788561284247,0.2212533337785291,-5.546808496787457,5.989315164344515,-8.600235986243733,9.042742653800792
2025-10-01,1.6394043414484472,0.22125333305021563,-5.54680849751577,5.989315163616202,-8.600235986972047,9.042742653072478
2025-10-02,1.39714296687643,0.22125332553174126,-5.546808505034245,5.989315156097727,-8.600235994490522,9.042742645554004
2025-10-03,0.114520594845402,0.22125332488899327,-5.546808505676993,5.989315155454979,-8.60023599513327,9.042742644911256
2025-10-06,-0.8731644910749736,0.221253330006148,-5.546808500559838,5.989315160572134,-8.600235990016115,9.04274265002841
2025-10-07,1.5930077014997934,0.2212533312333078,-5.546808499332679,5.9893151617992935,-8.600235988788954,9.04274265125557
2025-10-08,-1.3292898647915052,0.22125332787109164,-5.546808502694894,5.989315158437078,-8.600235992151172,9.042742647893354
2025-10-09,-7.446493028651879,0.2212533265064981,-5.546808504059488,5.989315157072484,-8.600235993515765,9.04274264652876
2025-10-10,-1.9767331493902416,0.2212533286303932,-5.546808501935593,5.989315159196379,-8.60023599139187,9.042742648652656
2025-10-14,0.03179990225063989,0.22125332990124746,-5.5468085006647385,5.989315160467234,-8.600235990121016,9.04274264992351
2025-10-15,-2.380107578420443,0.22125332862201808,-5.546808501943968,5.9893151591880045,-8.600235991400245,9.04274264864428
2025-10-16,-1.6162557131226052,0.22125332754515453,-5.546808503020832,5.989315158111141,-8.600235992477108,9.042742647567417
2025-10-17,0.6979036032463526,0.22125332826808933,-5.546808502297897,5.989315158834075,-8.600235991754174,9.042742648290352
2025-10-20,1.0700604832599936,0.22125332912545115,-5.546808501440535,5.989315159691437,-8.600235990896811,9.042742649147714
2025-10-21,-0.718962384655697,0.2212533287548832,-5.546808501811103,5.989315159320869,-8.600235991267379,9.042742648777146
2025-10-22,2.3244286203967235,0.22125332810358264,-5.546808502462404,5.9893151586695685,-8.60023599191868,9.042742648125845
2025-10-23,0.8375050806735729,0.2212533282611888,-5.546808502304797,5.989315158827175,-8.600235991761075,9.04274264828345
2025-10-24,0.5604474745181776,0.2212533287370363,-5.5468085018289495,5.989315159303023,-8.600235991285226,9.0427426487593
2025-10-27,1.1048103194561063,0.22125332870036504,-5.5468085018656215,5.989315159266351,-8.600235991321897,9.042742648722628
2025-10-28,-2.578984273965368,0.22125332836468783,-5.546808502201298,5.989315158930674,-8.600235991657575,9.04274264838695
2025-10-29,-1.5791731964041489,0.2212533283388727,-5.546808502227114,5.9893151589048585,-8.60023599168339,9.042742648361136
2025-10-30,1.1448488684925096,0.22125332856777824,-5.546808501998208,5.989315159133764,-8.600235991454484,9.04274264859004
2025-10-31,0.45260822434816106,0.22125332862063551,-5.546808501945351,5.989315159186622,-8.600235991401627,9.042742648642898
2025-11-03,-8.121029688059167,0.22125332846992254,-5.546808502096064,5.989315159035908,-8.60023599155234,9.042742648492185
2025-11-04,-1.166052069991963,0.2212533284102459,-5.5468085021557405,5.989315158976232,-8.600235991612017,9.042742648432508
2025-11-05,3.121660926911929,0.2212533285056783,-5.5468085020603075,5.989315159071665,-8.600235991516584,9.042742648527941
2025-11-06,-1.9755382780550337,0.22125332856164484,-5.546808502004342,5.989315159127631,-8.600235991460618,9.042742648583907
2025-11-07,1.4038496481008522,0.22125332850399207,-5.546808502061994,5.989315159069978,-8.60023599151827,9.042742648526255
2025-11-10,3.052461708111487,0.22125332845636744,-5.546808502109618,5.989315159022354,-8.600235991565896,9.04274264847863
2025-11-12,-3.967100727341233,0.22125332848908755,-5.546808502076899,5.9893151590550735,-8.600235991533175,9.04274264851135
2025-11-13,-3.0263920953016665,0.22125332852711888,-5.546808502038867,5.989315159093105,-8.600235991495143,9.042742648549382
2025-11-14,-4.209615219002494,0.22125332851022889,-5.546808502055757,5.989315159076215,-8.600235991512033,9.042742648532492
2025-11-17,-3.185882763094483,0.2212533284812691,-5.546808502084717,5.989315159047255,-8.600235991540993,9.042742648503532
2025-11-18,0.3573244671432718,0.22125332848856338,-5.546808502077423,5.9893151590545495,-8.6002359915337,9.042742648510826
2025-11-19,-0.4357825969204754,0.22125332850976542,-5.546808502056221,5.989315159075751,-8.600235991512497,9.042742648532029
2025-11-20,-5.10694176538351,0.2212533285079429,-5.5468085020580435,5.989315159073929,-8.60023599151432,9.042742648530206
2025-11-21,-2.7762768908692337,0.22125332849295754,-5.546808502073029,5.989315159058943,-8.600235991529305,9.04274264851522
2025-11-24,3.652014642738166,0.22125332849193372,-5.546808502074052,5.98931515905792,-8.60023599153033,9.042742648514196
2025-11-25,-0.7014681517576449,0.22125332850217222,-5.546808502063814,5.989315159068158,-8.60023599152009,9.042742648524435
